,temp,lmn,sp_temp,man_on
2019-04-11 16:43:33,26.012731552124,0.0,25.9500007629395,False
2019-04-11 16:43:34,26.012731552124,0.0,45.0,False
2019-04-11 16:43:35,26.012731552124,65.1993026733398,45.0,False
2019-04-11 16:43:36,25.9837951660156,65.3952560424805,45.0,False
2019-04-11 16:43:37,26.012731552124,65.39328765869139,45.0,False
2019-04-11 16:43:38,26.0706005096436,65.29214477539061,45.0,False
2019-04-11 16:43:39,26.099536895752,65.2897415161133,45.0,False
2019-04-11 16:43:40,26.1284713745117,65.2871780395508,45.0,False
2019-04-11 16:43:41,26.157407760620103,65.2844772338867,45.0,False
2019-04-11 16:43:42,26.215276718139602,65.18259429931639,45.0,False
2019-04-11 16:43:43,26.244213104248,65.179443359375,45.0,False
2019-04-11 16:43:44,26.273147583007802,65.176155090332,45.0,False
2019-04-11 16:43:45,26.302082061767603,65.1727142333984,45.0,False
2019-04-11 16:43:46,26.3599529266357,65.07009124755861,45.0,False
2019-04-11 16:43:47,26.3888893127441,65.0662078857422,45.0,False
2019-04-11 16:43:48,26.4467582702637,64.9631423950195,45.0,False
2019-04-11 16:43:49,26.475694656372102,64.9588165283203,45.0,False
2019-04-11 16:43:50,26.504629135131804,64.9543380737305,45.0,False
2019-04-11 16:43:51,26.5335636138916,64.9497222900391,45.0,False
2019-04-11 16:43:52,26.5625,64.9449462890625,45.0,False
2019-04-11 16:43:53,26.620370864868196,64.8409957885742,45.0,False
2019-04-11 16:43:54,26.649305343627898,64.83578491210939,45.0,False
2019-04-11 16:43:55,26.707176208496104,64.73138427734379,45.0,False
2019-04-11 16:43:56,26.7650451660156,64.6267013549805,45.0,False
2019-04-11 16:43:57,26.793981552124,64.6207427978516,45.0,False
2019-04-11 16:43:58,26.8229160308838,64.61465454101561,45.0,False
2019-04-11 16:43:59,26.880786895752,64.50936889648439,45.0,False
2019-04-11 16:44:00,26.9097213745117,64.50283050537111,45.0,False
2019-04-11 16:44:01,26.967592239379897,64.397102355957,45.0,False
2019-04-11 16:44:02,27.025463104248,64.2910842895508,45.0,False
2019-04-11 16:44:03,27.054397583007802,64.283805847168,45.0,False
2019-04-11 16:44:04,27.083332061767603,64.2763748168945,45.0,False
2019-04-11 16:44:05,27.1412029266357,64.16976928710939,45.0,False
2019-04-11 16:44:06,27.199073791503896,64.062858581543,45.0,False
2019-04-11 16:44:07,27.2280082702637,64.0546951293945,45.0,False
2019-04-11 16:44:08,27.285879135131804,63.9473457336426,45.0,False
2019-04-11 16:44:09,27.34375,63.8396987915039,45.0,False
2019-04-11 16:44:10,27.401620864868196,63.731761932373,45.0,False
2019-04-11 16:44:11,27.430555343627898,63.722560882568395,45.0,False
2019-04-11 16:44:12,27.488426208496104,63.6141777038574,45.0,False
2019-04-11 16:44:13,27.5462951660156,63.5055084228516,45.0,False
2019-04-11 16:44:14,27.6041660308838,63.3965339660645,45.0,False
2019-04-11 16:44:15,27.6331005096436,63.3862991333008,45.0,False
2019-04-11 16:44:16,27.6909713745117,63.276882171630895,45.0,False
2019-04-11 16:44:17,27.748842239379897,63.167171478271506,45.0,False
2019-04-11 16:44:18,27.806713104248,63.057159423828104,45.0,False
2019-04-11 16:44:19,27.835647583007802,63.045894622802706,45.0,False
2019-04-11 16:44:20,27.893518447876,62.9354438781738,45.0,False
2019-04-11 16:44:21,27.9513893127441,62.8246994018555,45.0,False
2019-04-11 16:44:22,28.0092582702637,62.713661193847706,45.0,False
2019-04-11 16:44:23,28.067129135131804,62.602325439453104,45.0,False
2019-04-11 16:44:24,28.125,62.490692138671896,45.0,False
2019-04-11 16:44:25,28.153934478759798,62.4777984619141,45.0,False
2019-04-11 16:44:26,28.211805343627898,62.36572265625,45.0,False
2019-04-11 16:44:27,28.269676208496104,62.253353118896506,45.0,False
2019-04-11 16:44:28,28.3275451660156,62.1406936645508,45.0,False
2019-04-11 16:44:29,28.3854160308838,62.0277328491211,45.0,False
2019-04-11 16:44:30,28.443286895752,61.9144706726074,45.0,False
2019-04-11 16:44:31,28.501157760620103,61.8009185791016,45.0,False
2019-04-11 16:44:32,28.559026718139602,61.6870803833008,45.0,False
2019-04-11 16:44:33,28.616897583007802,61.5729370117188,45.0,False
2019-04-11 16:44:34,28.645832061767603,61.557533264160206,45.0,False
2019-04-11 16:44:35,28.7037029266357,61.44294738769529,45.0,False
2019-04-11 16:44:36,28.7905082702637,61.229034423828104,45.0,False
2019-04-11 16:44:37,28.819444656372102,61.212741851806605,45.0,False
2019-04-11 16:44:38,28.8773136138916,61.0972709655762,45.0,False
2019-04-11 16:44:39,28.935184478759798,60.9815063476563,45.0,False
2019-04-11 16:44:40,28.993055343627898,60.865440368652294,45.0,False
2019-04-11 16:44:41,29.050926208496104,60.7490844726563,45.0,False
2019-04-11 16:44:42,29.1087951660156,60.632438659668,45.0,False
2019-04-11 16:44:43,29.1666660308838,60.5154838562012,45.0,False
2019-04-11 16:44:44,29.224536895752,60.39823913574221,45.0,False
2019-04-11 16:44:45,29.282407760620103,60.280696868896506,45.0,False
2019-04-11 16:44:46,29.340276718139602,60.162872314453104,45.0,False
2019-04-11 16:44:47,29.398147583007802,60.0447387695313,45.0,False
2019-04-11 16:44:48,29.456018447876,59.92631530761721,45.0,False
2019-04-11 16:44:49,29.5138893127441,59.807590484619105,45.0,False
2019-04-11 16:44:50,29.5717582702637,59.6885795593262,45.0,False
2019-04-11 16:44:51,29.629629135131804,59.5692672729492,45.0,False
2019-04-11 16:44:52,29.6875,59.4496574401855,45.0,False
2019-04-11 16:44:53,29.7453689575195,59.329761505127,45.0,False
2019-04-11 16:44:54,29.8032398223877,59.2095603942871,45.0,False
2019-04-11 16:44:55,29.8611106872559,59.08906555175779,45.0,False
2019-04-11 16:44:56,29.918981552124,58.9682769775391,45.0,False
2019-04-11 16:44:57,29.9768505096436,58.847198486328104,45.0,False
2019-04-11 16:44:58,30.0347213745117,58.7258186340332,45.0,False
2019-04-11 16:44:59,30.063657760620103,58.70317077636721,45.0,False
2019-04-11 16:45:00,30.121526718139602,58.5813522338867,45.0,False
2019-04-11 16:45:01,30.179397583007802,58.4592361450195,45.0,False
2019-04-11 16:45:02,30.237268447876,58.336822509765604,45.0,False
2019-04-11 16:45:03,30.2951393127441,58.214111328125,45.0,False
2019-04-11 16:45:04,30.3530082702637,58.09111022949221,45.0,False
2019-04-11 16:45:05,30.410879135131804,57.967811584472706,45.0,False
2019-04-11 16:45:06,30.46875,57.8442153930664,45.0,False
2019-04-11 16:45:07,30.5266189575195,57.7203254699707,45.0,False
2019-04-11 16:45:08,30.5844898223877,57.5961380004883,45.0,False
2019-04-11 16:45:09,30.6423606872559,57.4716567993164,45.0,False
2019-04-11 16:45:10,30.700231552124,57.3468818664551,45.0,False
2019-04-11 16:45:11,30.7291660308838,57.3208427429199,45.0,False
2019-04-11 16:45:12,30.787036895752,57.195621490478494,45.0,False
2019-04-11 16:45:13,30.844907760620103,57.070106506347706,45.0,False
2019-04-11 16:45:14,30.902776718139602,56.9443016052246,45.0,False
2019-04-11 16:45:15,30.960647583007802,56.8181953430176,45.0,False
2019-04-11 16:45:16,31.018518447876,56.6917953491211,45.0,False
2019-04-11 16:45:17,31.0474529266357,56.6641311645508,45.0,False
2019-04-11 16:45:18,31.105323791503896,56.5372848510742,45.0,False
2019-04-11 16:45:19,31.163194656372102,56.4101448059082,45.0,False
2019-04-11 16:45:20,31.163194656372102,56.4807739257813,45.0,False
2019-04-11 16:45:21,31.25,56.254310607910206,45.0,False
2019-04-11 16:45:22,31.3078689575195,56.126434326171896,45.0,False
2019-04-11 16:45:23,31.3657398223877,55.998260498046896,45.0,False
2019-04-11 16:45:24,31.4236106872559,55.869789123535206,45.0,False
2019-04-11 16:45:25,31.4525451660156,55.840061187744105,45.0,False
2019-04-11 16:45:26,31.5104160308838,55.711143493652294,45.0,False
2019-04-11 16:45:27,31.568286895752,55.581935882568395,45.0,False
2019-04-11 16:45:28,31.626157760620103,55.452430725097706,45.0,False
2019-04-11 16:45:29,31.655092239379897,55.4216728210449,45.0,False
2019-04-11 16:45:30,31.712963104248,55.291721343994105,45.0,False
2019-04-11 16:45:31,31.770832061767603,55.1614875793457,45.0,False
2019-04-11 16:45:32,31.799768447876,55.1299819946289,45.0,False
2019-04-11 16:45:33,31.857637405395497,54.999298095703104,45.0,False
2019-04-11 16:45:34,31.9155082702637,54.868316650390604,45.0,False
2019-04-11 16:45:35,31.973379135131804,54.7370414733887,45.0,False
2019-04-11 16:45:36,32.03125,54.60546875,45.0,False
2019-04-11 16:45:37,32.089118957519496,54.473606109619105,45.0,False
2019-04-11 16:45:38,32.118053436279304,54.4404830932617,45.0,False
2019-04-11 16:45:39,32.1759262084961,54.3081665039063,45.0,False
2019-04-11 16:45:40,32.233795166015604,54.175567626953104,45.0,False
2019-04-11 16:45:41,32.2916679382324,54.042659759521506,45.0,False
2019-04-11 16:45:42,32.320602416992195,54.00849914550779,45.0,False
2019-04-11 16:45:43,32.3784713745117,53.875160217285206,45.0,False
2019-04-11 16:45:44,32.4363403320313,53.741527557373,45.0,False
2019-04-11 16:45:45,32.494213104248,53.607582092285206,45.0,False
2019-04-11 16:45:46,32.5520820617676,53.473361968994105,45.0,False
2019-04-11 16:45:47,32.609954833984396,53.338829040527294,45.0,False
2019-04-11 16:45:48,32.6678237915039,53.2040138244629,45.0,False
2019-04-11 16:45:49,32.6967582702637,53.1679344177246,45.0,False
2019-04-11 16:45:50,32.754627227783196,53.032676696777294,45.0,False
2019-04-11 16:45:51,32.8125,52.8971099853516,45.0,False
2019-04-11 16:45:52,32.870368957519496,52.761260986328104,45.0,False
2019-04-11 16:45:53,32.899303436279304,52.724147796630895,45.0,False
2019-04-11 16:45:54,32.9571762084961,52.5878410339355,45.0,False
2019-04-11 16:45:55,33.015045166015604,52.451255798339794,45.0,False
2019-04-11 16:45:56,33.0729179382324,52.314361572265604,45.0,False
2019-04-11 16:45:57,33.130786895752,52.1771774291992,45.0,False
2019-04-11 16:45:58,33.1597213745117,52.1387405395508,45.0,False
2019-04-11 16:45:59,33.2175903320313,52.0011138916016,45.0,False
2019-04-11 16:46:00,33.275463104248,51.863185882568395,45.0,False
2019-04-11 16:46:01,33.304397583007805,51.824005126953104,45.0,False
2019-04-11 16:46:02,33.3622665405273,51.685642242431605,45.0,False
2019-04-11 16:46:03,33.420139312744105,51.5469741821289,45.0,False
2019-04-11 16:46:04,33.4780082702637,51.4080276489258,45.0,False
2019-04-11 16:46:05,33.535877227783196,51.2687835693359,45.0,False
2019-04-11 16:46:06,33.5648155212402,51.2282562255859,45.0,False
2019-04-11 16:46:07,33.6226844787598,51.088565826415994,45.0,False
2019-04-11 16:46:08,33.680553436279304,50.9485855102539,45.0,False
2019-04-11 16:46:09,33.7094917297363,50.907321929931605,45.0,False
2019-04-11 16:46:10,33.767360687255895,50.76689147949221,45.0,False
2019-04-11 16:46:11,33.796295166015604,50.7252006530762,45.0,False
2019-04-11 16:46:12,33.8541679382324,50.5843162536621,45.0,False
2019-04-11 16:46:13,33.883102416992195,50.542179107665994,45.0,False
2019-04-11 16:46:14,33.9409713745117,50.4008674621582,45.0,False
2019-04-11 16:46:15,33.9988403320313,50.2592544555664,45.0,False
2019-04-11 16:46:16,34.0277786254883,50.2163696289063,45.0,False
2019-04-11 16:46:17,34.085647583007805,50.0743179321289,45.0,False
2019-04-11 16:46:18,34.1145820617676,50.0309982299805,45.0,False
2019-04-11 16:46:19,34.1435165405273,49.9875335693359,45.0,False
2019-04-11 16:46:20,34.201389312744105,49.844879150390604,45.0,False
2019-04-11 16:46:21,34.2303237915039,49.8009719848633,45.0,False
2019-04-11 16:46:22,34.2881927490234,49.65788269042971,45.0,False
2019-04-11 16:46:23,34.317127227783196,49.6135330200195,45.0,False
2019-04-11 16:46:24,34.3460655212402,49.5690231323242,45.0,False
2019-04-11 16:46:25,34.4039344787598,49.4253425598145,45.0,False
2019-04-11 16:46:26,34.432868957519496,49.380401611328104,45.0,False
2019-04-11 16:46:27,34.461803436279304,49.3353118896484,45.0,False
2019-04-11 16:46:28,34.5196762084961,49.191032409668,45.0,False
2019-04-11 16:46:29,34.548610687255895,49.1454963684082,45.0,False
2019-04-11 16:46:30,34.577545166015604,49.099815368652294,45.0,False
2019-04-11 16:46:31,34.6354179382324,48.954948425293,45.0,False
2019-04-11 16:46:32,34.664352416992195,48.908821105957,45.0,False
2019-04-11 16:46:33,34.693286895752,48.862548828125,45.0,False
2019-04-11 16:46:34,34.7511558532715,48.7171020507813,45.0,False
2019-04-11 16:46:35,34.7800903320313,48.670383453369105,45.0,False
2019-04-11 16:46:36,34.8090286254883,48.623508453369105,45.0,False
2019-04-11 16:46:37,34.837963104248,48.576499938964794,45.0,False
2019-04-11 16:46:38,34.8958320617676,48.4303131103516,45.0,False
2019-04-11 16:46:39,34.9247665405273,48.38285827636721,45.0,False
2019-04-11 16:46:40,34.953704833984396,48.335243225097706,45.0,False
2019-04-11 16:46:41,34.982639312744105,48.2874946594238,45.0,False
2019-04-11 16:46:42,35.0115737915039,48.2396011352539,45.0,False
2019-04-11 16:46:43,35.0405082702637,48.191555023193395,45.0,False
2019-04-11 16:46:44,35.098377227783196,48.0443344116211,45.0,False
2019-04-11 16:46:45,35.1273155212402,47.9958305358887,45.0,False
2019-04-11 16:46:46,35.15625,47.947200775146506,45.0,False
2019-04-11 16:46:47,35.1851844787598,47.8984146118164,45.0,False
2019-04-11 16:46:48,35.214118957519496,47.849483489990206,45.0,False
2019-04-11 16:46:49,35.2430534362793,47.800407409668,45.0,False
2019-04-11 16:46:50,35.27199172973629,47.7511711120605,45.0,False
2019-04-11 16:46:51,35.329860687255895,47.6027679443359,45.0,False
2019-04-11 16:46:52,35.358795166015604,47.553096771240206,45.0,False
2019-04-11 16:46:53,35.3877296447754,47.5032806396484,45.0,False
2019-04-11 16:46:54,35.3877296447754,47.5523452758789,45.0,False
2019-04-11 16:46:55,35.4166679382324,47.5023727416992,45.0,False
2019-04-11 16:46:56,35.474536895752,47.35322570800779,45.0,False
2019-04-11 16:46:57,35.503471374511705,47.3028221130371,45.0,False
2019-04-11 16:46:58,35.5324058532715,47.2522659301758,45.0,False
2019-04-11 16:46:59,35.5613403320313,47.2015609741211,45.0,False
