 < 16:16:34 >  196,475784301758 230 100 0 
 < 16:16:35 >  196,475784301758 230 100 0 
 < 16:16:36 >  196,475784301758 230 100 0 
 < 16:16:37 >  196,29443359375 230 100 0 
 < 16:16:38 >  196,29443359375 230 100 0 
 < 16:16:39 >  196,29443359375 230 100 0 
 < 16:16:40 >  196,29443359375 230 100 0 
 < 16:16:41 >  196,29443359375 230 100 0 
 < 16:16:42 >  196,481872558594 230 100 0 
 < 16:16:43 >  196,481872558594 230 100 0 
 < 16:16:44 >  196,481872558594 230 100 0 
 < 16:16:45 >  196,481872558594 230 100 0 
 < 16:16:46 >  196,417343139648 230 100 0 
 < 16:16:47 >  196,417343139648 230 100 0 
 < 16:16:48 >  196,417343139648 230 100 0 
 < 16:16:50 >  196,417343139648 230 100 0 
 < 16:16:51 >  196,302917480469 230 100 0 
 < 16:16:52 >  196,302917480469 230 100 0 
 < 16:16:53 >  196,430725097656 230 100 0 
 < 16:16:54 >  196,430725097656 230 100 0 
 < 16:16:55 >  196,430725097656 230 100 0 
 < 16:16:56 >  196,428298950195 230 100 0 
 < 16:16:57 >  196,428298950195 230 100 0 
 < 16:16:58 >  196,428298950195 230 100 0 
 < 16:16:59 >  196,428298950195 230 100 0 
 < 16:17:00 >  196,365020751953 230 100 0 
 < 16:17:01 >  196,365020751953 230 100 0 
 < 16:17:02 >  196,365020751953 230 100 0 
 < 16:17:03 >  196,422241210938 230 100 0 
 < 16:17:04 >  196,422241210938 230 100 0 
 < 16:17:05 >  196,422241210938 230 100 0 
 < 16:17:06 >  196,552459716797 230 100 0 
 < 16:17:07 >  196,552459716797 230 100 0 
 < 16:17:08 >  196,552459716797 230 100 0 
 < 16:17:09 >  196,428298950195 230 100 0 
 < 16:17:10 >  196,487930297852 230 100 0 
 < 16:17:11 >  196,487930297852 230 100 0 
 < 16:17:12 >  196,487930297852 230 100 0 
 < 16:17:13 >  196,487930297852 230 100 0 
 < 16:17:14 >  196,487930297852 230 100 0 
 < 16:17:15 >  196,552459716797 230 100 0 
 < 16:17:16 >  196,552459716797 230 100 0 
 < 16:17:17 >  196,552459716797 230 100 0 
 < 16:17:18 >  196,529327392578 230 100 0 
 < 16:17:19 >  196,529327392578 230 100 0 
 < 16:17:20 >  196,529327392578 230 100 0 
 < 16:17:21 >  196,428298950195 230 100 0 
 < 16:17:22 >  196,428298950195 230 100 0 
 < 16:17:23 >  196,428298950195 230 100 0 
 < 16:17:24 >  196,557327270508 230 100 0 
 < 16:17:25 >  196,428298950195 230 100 0 
 < 16:17:26 >  196,428298950195 230 100 0 
 < 16:17:27 >  196,368667602539 230 100 0 
 < 16:17:28 >  196,368667602539 230 100 0 
 < 16:17:29 >  196,428298950195 230 100 0 
 < 16:17:30 >  196,428298950195 230 100 0 
 < 16:17:31 >  196,428298950195 230 100 0 
 < 16:17:32 >  196,492797851563 230 100 0 
 < 16:17:33 >  196,492797851563 230 100 0 
 < 16:17:34 >  196,315139770508 230 100 0 
 < 16:17:35 >  196,495208740234 230 100 0 
 < 16:17:36 >  196,495208740234 230 100 0 
 < 16:17:37 >  196,495208740234 230 100 0 
 < 16:17:38 >  196,433135986328 230 100 0 
 < 16:17:39 >  196,433135986328 230 100 0 
 < 16:17:40 >  196,433135986328 230 100 0 
 < 16:17:41 >  196,433135986328 230 100 0 
 < 16:17:42 >  196,433135986328 230 100 0 
 < 16:17:43 >  196,433135986328 230 100 0 
 < 16:17:44 >  196,433135986328 230 100 0 
 < 16:17:45 >  196,433135986328 230 100 0 
 < 16:17:46 >  196,433135986328 230 100 0 
 < 16:17:47 >  196,379623413086 230 100 0 
 < 16:17:48 >  196,379623413086 230 100 0 
 < 16:17:49 >  196,438034057617 230 100 0 
 < 16:17:50 >  196,438034057617 230 100 0 
 < 16:17:51 >  196,501342773438 230 100 0 
 < 16:17:52 >  196,501342773438 230 100 0 
 < 16:17:53 >  196,501342773438 230 100 0 
 < 16:17:54 >  196,495208740234 230 100 0 
 < 16:17:55 >  196,495208740234 230 100 0 
 < 16:17:56 >  196,495208740234 230 100 0 
 < 16:17:57 >  196,495208740234 230 100 0 
 < 16:17:58 >  196,495208740234 230 100 0 
 < 16:17:59 >  196,438034057617 230 100 0 
 < 16:18:00 >  196,438034057617 230 100 0 
 < 16:18:01 >  196,438034057617 230 100 0 
 < 16:18:03 >  196,438034057617 230 100 0 
 < 16:18:04 >  196,438034057617 230 100 0 
 < 16:18:05 >  196,438034057617 230 100 0 
 < 16:18:06 >  196,438034057617 230 100 0 
 < 16:18:07 >  196,438034057617 230 100 0 
 < 16:18:08 >  196,438034057617 230 100 0 
 < 16:18:09 >  196,379623413086 230 100 0 
 < 16:18:10 >  196,379623413086 230 100 0 
 < 16:18:11 >  196,379623413086 230 100 0 
 < 16:18:12 >  196,379623413086 230 100 0 
 < 16:18:13 >  196,379623413086 230 100 0 
 < 16:18:14 >  196,379623413086 230 100 0 
 < 16:18:15 >  196,379623413086 230 100 0 
 < 16:18:16 >  196,416122436523 230 100 0 
 < 16:18:17 >  196,507431030273 230 100 0 
 < 16:18:18 >  196,507431030273 230 100 0 
 < 16:18:19 >  196,507431030273 230 100 0 
 < 16:18:20 >  196,474563598633 230 100 0 
 < 16:18:21 >  196,474563598633 230 100 0 
 < 16:18:22 >  196,501342773438 230 100 0 
 < 16:18:23 >  196,501342773438 230 100 0 
 < 16:18:24 >  196,501342773438 230 100 0 
 < 16:18:25 >  196,444122314453 230 100 0 
 < 16:18:26 >  196,444122314453 230 100 0 
 < 16:18:27 >  196,444122314453 230 100 0 
 < 16:18:28 >  196,444122314453 230 100 0 
 < 16:18:29 >  196,444122314453 230 100 0 
 < 16:18:30 >  196,444122314453 230 100 0 
 < 16:18:31 >  196,501342773438 230 100 0 
 < 16:18:32 >  196,385696411133 230 100 0 
 < 16:18:33 >  196,385696411133 230 100 0 
 < 16:18:34 >  196,385696411133 230 100 0 
 < 16:18:35 >  196,449005126953 230 100 0 
 < 16:18:36 >  196,449005126953 230 100 0 
 < 16:18:37 >  196,449005126953 230 100 0 
 < 16:18:38 >  196,449005126953 230 100 0 
 < 16:18:39 >  196,507431030273 230 100 0 
 < 16:18:40 >  196,507431030273 230 100 0 
 < 16:18:41 >  196,507431030273 230 100 0 
 < 16:18:42 >  196,571899414063 230 100 0 
 < 16:18:43 >  196,571899414063 230 100 0 
 < 16:18:44 >  196,449005126953 230 100 0 
 < 16:18:45 >  196,388107299805 230 100 0 
 < 16:18:46 >  196,388107299805 230 100 0 
 < 16:18:47 >  196,388107299805 230 100 0 
 < 16:18:48 >  196,388107299805 230 100 0 
 < 16:18:49 >  196,388107299805 230 100 0 
 < 16:18:50 >  196,388107299805 230 100 0 
 < 16:18:51 >  196,449005126953 230 100 0 
 < 16:18:52 >  196,449005126953 230 100 0 
 < 16:18:53 >  196,449005126953 230 100 0 
 < 16:18:54 >  196,385696411133 230 100 0 
 < 16:18:55 >  196,385696411133 230 100 0 
 < 16:18:56 >  196,512268066406 230 100 0 
 < 16:18:57 >  196,512268066406 230 100 0 
 < 16:18:58 >  196,512268066406 230 100 0 
 < 16:18:59 >  196,512268066406 230 100 0 
 < 16:19:00 >  196,512268066406 230 100 0 
 < 16:19:01 >  196,388107299805 230 100 0 
 < 16:19:02 >  196,388107299805 230 100 0 
 < 16:19:03 >  196,388107299805 230 100 0 
 < 16:19:04 >  196,394256591797 230 100 0 
 < 16:19:05 >  196,394256591797 230 100 0 
 < 16:19:06 >  196,394256591797 230 100 0 
 < 16:19:07 >  196,394256591797 230 100 0 
 < 16:19:08 >  196,394256591797 230 100 0 
 < 16:19:09 >  196,394256591797 230 100 0 
 < 16:19:10 >  196,334579467773 230 100 0 
 < 16:19:11 >  196,334579467773 230 100 0 
 < 16:19:12 >  196,512268066406 230 100 0 
 < 16:19:13 >  196,576797485352 230 100 0 
 < 16:19:15 >  196,576797485352 230 100 0 
 < 16:19:16 >  196,576797485352 230 100 0 
 < 16:19:17 >  196,609664916992 230 100 0 
 < 16:19:18 >  196,609664916992 230 100 0 
 < 16:19:19 >  196,609664916992 230 100 0 
 < 16:19:20 >  196,430725097656 230 100 0 
 < 16:19:21 >  196,430725097656 230 100 0 
 < 16:19:22 >  196,430725097656 230 100 0 
 < 16:19:23 >  196,458724975586 230 100 0 
 < 16:19:24 >  196,394256591797 230 100 0 
 < 16:19:25 >  196,394256591797 230 100 0 
 < 16:19:26 >  196,458724975586 230 100 0 
 < 16:19:27 >  196,458724975586 230 100 0 
 < 16:19:28 >  196,458724975586 230 100 0 
 < 16:19:29 >  196,458724975586 230 100 0 
 < 16:19:30 >  196,458724975586 230 100 0 
 < 16:19:31 >  196,458724975586 230 100 0 
 < 16:19:32 >  196,522033691406 230 100 0 
 < 16:19:33 >  196,522033691406 230 100 0 
 < 16:19:34 >  196,522033691406 230 100 0 
 < 16:19:35 >  196,522033691406 230 100 0 
 < 16:19:36 >  196,400329589844 230 100 0 
