temp,lmn,sp_temp,man_on
28.067129135131804,62.602325439453104,45.0,0
28.125,62.490692138671896,45.0,0
28.153934478759798,62.4777984619141,45.0,0
28.211805343627898,62.36572265625,45.0,0
28.269676208496104,62.253353118896506,45.0,0
28.3275451660156,62.1406936645508,45.0,0
28.3854160308838,62.0277328491211,45.0,0
28.443286895752,61.9144706726074,45.0,0
28.501157760620103,61.8009185791016,45.0,0
28.559026718139602,61.6870803833008,45.0,0
28.616897583007802,61.5729370117188,45.0,0
28.645832061767603,61.557533264160206,45.0,0
28.7037029266357,61.44294738769529,45.0,0
28.7905082702637,61.229034423828104,45.0,0
28.819444656372102,61.212741851806605,45.0,0
28.8773136138916,61.0972709655762,45.0,0
28.935184478759798,60.9815063476563,45.0,0
28.993055343627898,60.865440368652294,45.0,0
29.050926208496104,60.7490844726563,45.0,0
29.1087951660156,60.632438659668,45.0,0
29.1666660308838,60.5154838562012,45.0,0
29.224536895752,60.39823913574221,45.0,0
29.282407760620103,60.280696868896506,45.0,0
29.340276718139602,60.162872314453104,45.0,0
29.398147583007802,60.0447387695313,45.0,0
29.456018447876,59.92631530761721,45.0,0
29.5138893127441,59.807590484619105,45.0,0
29.5717582702637,59.6885795593262,45.0,0
29.629629135131804,59.5692672729492,45.0,0
29.6875,59.4496574401855,45.0,0
29.7453689575195,59.329761505127,45.0,0
29.8032398223877,59.2095603942871,45.0,0
29.8611106872559,59.08906555175779,45.0,0
29.918981552124,58.9682769775391,45.0,0
29.9768505096436,58.847198486328104,45.0,0
30.0347213745117,58.7258186340332,45.0,0
30.063657760620103,58.70317077636721,45.0,0
30.121526718139602,58.5813522338867,45.0,0
30.179397583007802,58.4592361450195,45.0,0
30.237268447876,58.336822509765604,45.0,0
30.2951393127441,58.214111328125,45.0,0
30.3530082702637,58.09111022949221,45.0,0
30.410879135131804,57.967811584472706,45.0,0
30.46875,57.8442153930664,45.0,0
30.5266189575195,57.7203254699707,45.0,0
30.5844898223877,57.5961380004883,45.0,0
30.6423606872559,57.4716567993164,45.0,0
30.700231552124,57.3468818664551,45.0,0
30.7291660308838,57.3208427429199,45.0,0
30.787036895752,57.195621490478494,45.0,0
30.844907760620103,57.070106506347706,45.0,0
30.902776718139602,56.9443016052246,45.0,0
30.960647583007802,56.8181953430176,45.0,0
31.018518447876,56.6917953491211,45.0,0
31.0474529266357,56.6641311645508,45.0,0
31.105323791503896,56.5372848510742,45.0,0
31.163194656372102,56.4101448059082,45.0,0
31.163194656372102,56.4807739257813,45.0,0
31.25,56.254310607910206,45.0,0
31.3078689575195,56.126434326171896,45.0,0
31.3657398223877,55.998260498046896,45.0,0
31.4236106872559,55.869789123535206,45.0,0
31.4525451660156,55.840061187744105,45.0,0
31.5104160308838,55.711143493652294,45.0,0
31.568286895752,55.581935882568395,45.0,0
31.626157760620103,55.452430725097706,45.0,0
31.655092239379897,55.4216728210449,45.0,0
31.712963104248,55.291721343994105,45.0,0
31.770832061767603,55.1614875793457,45.0,0
31.799768447876,55.1299819946289,45.0,0
31.857637405395497,54.999298095703104,45.0,0
31.9155082702637,54.868316650390604,45.0,0
31.973379135131804,54.7370414733887,45.0,0
32.03125,54.60546875,45.0,0
32.089118957519496,54.473606109619105,45.0,0
32.118053436279304,54.4404830932617,45.0,0
32.1759262084961,54.3081665039063,45.0,0
32.233795166015604,54.175567626953104,45.0,0
32.2916679382324,54.042659759521506,45.0,0
32.320602416992195,54.00849914550779,45.0,0
32.3784713745117,53.875160217285206,45.0,0
32.4363403320313,53.741527557373,45.0,0
32.494213104248,53.607582092285206,45.0,0
32.5520820617676,53.473361968994105,45.0,0
32.609954833984396,53.338829040527294,45.0,0
32.6678237915039,53.2040138244629,45.0,0
32.6967582702637,53.1679344177246,45.0,0
32.754627227783196,53.032676696777294,45.0,0
32.8125,52.8971099853516,45.0,0
32.870368957519496,52.761260986328104,45.0,0
32.899303436279304,52.724147796630895,45.0,0
32.9571762084961,52.5878410339355,45.0,0
33.015045166015604,52.451255798339794,45.0,0
33.0729179382324,52.314361572265604,45.0,0
33.130786895752,52.1771774291992,45.0,0
33.1597213745117,52.1387405395508,45.0,0
33.2175903320313,52.0011138916016,45.0,0
33.275463104248,51.863185882568395,45.0,0
33.304397583007805,51.824005126953104,45.0,0
33.3622665405273,51.685642242431605,45.0,0
33.420139312744105,51.5469741821289,45.0,0
33.4780082702637,51.4080276489258,45.0,0
33.535877227783196,51.2687835693359,45.0,0
33.5648155212402,51.2282562255859,45.0,0
33.6226844787598,51.088565826415994,45.0,0
33.680553436279304,50.9485855102539,45.0,0
33.7094917297363,50.907321929931605,45.0,0
33.767360687255895,50.76689147949221,45.0,0
33.796295166015604,50.7252006530762,45.0,0
33.8541679382324,50.5843162536621,45.0,0
33.883102416992195,50.542179107665994,45.0,0
33.9409713745117,50.4008674621582,45.0,0
33.9988403320313,50.2592544555664,45.0,0
34.0277786254883,50.2163696289063,45.0,0
34.085647583007805,50.0743179321289,45.0,0
34.1145820617676,50.0309982299805,45.0,0
34.1435165405273,49.9875335693359,45.0,0
34.201389312744105,49.844879150390604,45.0,0
34.2303237915039,49.8009719848633,45.0,0
34.2881927490234,49.65788269042971,45.0,0
34.317127227783196,49.6135330200195,45.0,0
34.3460655212402,49.5690231323242,45.0,0
34.4039344787598,49.4253425598145,45.0,0
34.432868957519496,49.380401611328104,45.0,0
34.461803436279304,49.3353118896484,45.0,0
34.5196762084961,49.191032409668,45.0,0
34.548610687255895,49.1454963684082,45.0,0
34.577545166015604,49.099815368652294,45.0,0
34.6354179382324,48.954948425293,45.0,0
34.664352416992195,48.908821105957,45.0,0
34.693286895752,48.862548828125,45.0,0
34.7511558532715,48.7171020507813,45.0,0
34.7800903320313,48.670383453369105,45.0,0
34.8090286254883,48.623508453369105,45.0,0
34.837963104248,48.576499938964794,45.0,0
34.8958320617676,48.4303131103516,45.0,0
34.9247665405273,48.38285827636721,45.0,0
34.953704833984396,48.335243225097706,45.0,0
34.982639312744105,48.2874946594238,45.0,0
35.0115737915039,48.2396011352539,45.0,0
35.0405082702637,48.191555023193395,45.0,0
35.098377227783196,48.0443344116211,45.0,0
35.1273155212402,47.9958305358887,45.0,0
35.15625,47.947200775146506,45.0,0
35.1851844787598,47.8984146118164,45.0,0
35.214118957519496,47.849483489990206,45.0,0
35.2430534362793,47.800407409668,45.0,0
35.27199172973629,47.7511711120605,45.0,0
35.329860687255895,47.6027679443359,45.0,0
35.358795166015604,47.553096771240206,45.0,0
35.3877296447754,47.5032806396484,45.0,0
35.3877296447754,47.5523452758789,45.0,0
35.4166679382324,47.5023727416992,45.0,0
35.474536895752,47.35322570800779,45.0,0
35.503471374511705,47.3028221130371,45.0,0
35.5324058532715,47.2522659301758,45.0,0
35.5613403320313,47.2015609741211,45.0,0
35.619213104248,47.051666259765604,45.0,0
35.6481475830078,47.0005226135254,45.0,0
35.6770820617676,46.9492301940918,45.0,0
35.734954833984396,46.798744201660206,45.0,0
35.763889312744105,46.7470092773438,45.0,0
35.7928237915039,46.695125579834006,45.0,0
35.8506927490234,46.544063568115206,45.0,0
35.8796272277832,46.491737365722706,45.0,0
35.9085655212402,46.439247131347706,45.0,0
35.9664344787598,46.28759765625,45.0,0
35.995368957519496,46.2346801757813,45.0,0
36.0243034362793,46.181610107421896,45.0,0
36.05324172973629,46.128387451171896,45.0,0
36.111110687255895,45.9759941101074,45.0,0
36.111110687255895,46.021366119384794,45.0,0
36.140045166015604,45.9677124023438,45.0,0
36.1979179382324,45.81486511230471,45.0,0
36.2268524169922,45.7607650756836,45.0,0
36.255786895752,45.706516265869105,45.0,0
36.284721374511705,45.6521224975586,45.0,0
36.3136558532715,45.59757995605471,45.0,0
36.3425903320313,45.5428886413574,45.0,0
36.371528625488295,45.488037109375,45.0,0
36.371528625488295,45.5320816040039,45.0,0
36.400463104248,45.47709655761721,45.0,0
36.4583320617676,45.3229293823242,45.0,0
36.487266540527294,45.26750183105471,45.0,0
36.487266540527294,45.3109550476074,45.0,0
36.545139312744105,45.156333923339794,45.0,0
36.5740737915039,45.1004638671875,45.0,0
36.60300827026371,45.0444450378418,45.0,0
36.6319427490234,44.988277435302706,45.0,0
36.6608772277832,44.93196105957029,45.0,0
36.6898155212402,44.87548828125,45.0,0
36.7476844787598,44.719844818115206,45.0,0
36.776618957519496,44.6629409790039,45.0,0
36.8055534362793,44.605884552002,45.0,0
36.83449172973629,44.5486717224121,45.0,0
36.8634262084961,44.491325378418,45.0,0
36.892360687255895,44.4338226318359,45.0,0
36.921295166015604,44.376182556152294,45.0,0
36.9502296447754,44.318389892578104,45.0,0
37.0081024169922,44.161407470703104,45.0,0
37.0081024169922,44.2022018432617,45.0,0
37.065971374511705,44.0449371337891,45.0,0
37.0949058532715,43.98640441894529,45.0,0
37.0949058532715,44.0267562866211,45.0,0
37.152778625488295,43.8690338134766,45.0,0
37.181713104248,43.810062408447294,45.0,0
37.2106475830078,43.750938415527294,45.0,0
37.2395820617676,43.6916732788086,45.0,0
37.268516540527294,43.632251739502,45.0,0
37.297454833984396,43.57267761230471,45.0,0
37.326389312744105,43.5129623413086,45.0,0
37.3553237915039,43.4531021118164,45.0,0
37.38425827026371,43.393096923828104,45.0,0
37.4131927490234,43.3329391479492,45.0,0
37.4131927490234,43.371665954589794,45.0,0
37.4421272277832,43.311363220214794,45.0,0
37.4710655212402,43.25090026855471,45.0,0
37.5,43.190299987793,45.0,0
37.5289344787598,43.129554748535206,45.0,0
37.557868957519496,43.0686645507813,45.0,0
37.557868957519496,43.106651306152294,45.0,0
37.5868034362793,43.04560852050779,45.0,0
37.61574172973629,42.984405517578104,45.0,0
37.6446762084961,42.923069000244105,45.0,0
37.673610687255895,42.8615837097168,45.0,0
37.702545166015604,42.7999496459961,45.0,0
37.7314796447754,42.7381706237793,45.0,0
37.7604179382324,42.676231384277294,45.0,0
37.7604179382324,42.7131843566895,45.0,0
37.7893524169922,42.6511077880859,45.0,0
37.818286895752,42.58888626098629,45.0,0
37.847221374511705,42.526515960693395,45.0,0
37.847221374511705,42.563026428222706,45.0,0
37.8761558532715,42.5005111694336,45.0,0
37.9050903320313,42.4378433227539,45.0,0
37.934028625488295,42.3750152587891,45.0,0
37.962963104248,42.3120536804199,45.0,0
37.9918975830078,42.2489433288574,45.0,0
37.9918975830078,42.2847137451172,45.0,0
38.0208320617676,42.2214584350586,45.0,0
38.049766540527294,42.158054351806605,45.0,0
38.049766540527294,42.193531036377,45.0,0
38.078704833984396,42.129966735839794,45.0,0
38.107639312744105,42.0662689208984,45.0,0
38.1365737915039,42.0024185180664,45.0,0
38.1365737915039,42.0374526977539,45.0,0
38.1944427490234,41.874427795410206,45.0,0
38.1944427490234,41.9091644287109,45.0,0
38.2233772277832,41.844875335693395,45.0,0
38.2523155212402,41.780426025390604,45.0,0
38.28125,41.7158355712891,45.0,0
38.28125,41.750129699706996,45.0,0
38.3101844787598,41.685398101806605,45.0,0
38.339118957519496,41.6205177307129,45.0,0
38.3680534362793,41.555488586425795,45.0,0
38.39699172973629,41.4902954101563,45.0,0
38.4259262084961,41.4249725341797,45.0,0
38.4259262084961,41.4585304260254,45.0,0
38.454860687255895,41.393058776855504,45.0,0
38.454860687255895,41.4264678955078,45.0,0
38.483795166015604,41.360847473144496,45.0,0
38.541664123535206,41.1960487365723,45.0,0
38.541664123535206,41.2290153503418,45.0,0
38.5706024169922,41.1629409790039,45.0,0
38.599536895752,41.0967254638672,45.0,0
38.628471374511705,41.030368804931605,45.0,0
38.628471374511705,41.062892913818395,45.0,0
38.6574058532715,40.9963874816895,45.0,0
38.6574058532715,41.0287628173828,45.0,0
38.6863403320313,40.962104797363295,45.0,0
38.715278625488295,40.895294189453104,45.0,0
38.744213104248,40.8283462524414,45.0,0
38.744213104248,40.8602752685547,45.0,0
38.7731475830078,40.7931785583496,45.0,0
38.7731475830078,40.8249626159668,45.0,0
38.8020820617676,40.757720947265604,45.0,0
38.831016540527294,40.6903228759766,45.0,0
38.831016540527294,40.7218170166016,45.0,0
38.859954833984396,40.654258728027294,45.0,0
38.888889312744105,40.586574554443395,45.0,0
38.888889312744105,40.617767333984396,45.0,0
38.9178237915039,40.5499305725098,45.0,0
38.94675827026371,40.4819488525391,45.0,0
38.9756927490234,40.413818359375,45.0,0
38.9756927490234,40.4445648193359,45.0,0
38.9756927490234,40.4753189086914,45.0,0
39.0046272277832,40.407039642334,45.0,0
39.0335655212402,40.3386001586914,45.0,0
39.0335655212402,40.369056701660206,45.0,0
39.0335655212402,40.3995132446289,45.0,0
39.0625,40.3309364318848,45.0,0
39.0914344787598,40.262214660644496,45.0,0
39.0914344787598,40.2923736572266,45.0,0
39.0914344787598,40.322536468505895,45.0,0
39.0914344787598,40.3526954650879,45.0,0
39.1493034362793,40.18479537963871,45.0,0
39.1493034362793,40.2146606445313,45.0,0
39.17824172973629,40.1454849243164,45.0,0
39.2071762084961,40.076171875,45.0,0
39.2071762084961,40.105743408203104,45.0,0
39.2071762084961,40.135307312011705,45.0,0
39.236110687255895,40.065849304199205,45.0,0
39.265045166015604,39.9962387084961,45.0,0
39.265045166015604,40.0255126953125,45.0,0
39.2939796447754,39.955757141113295,45.0,0
39.2939796447754,39.9848861694336,45.0,0
39.322914123535206,39.914981842041,45.0,0
39.322914123535206,39.943962097168004,45.0,0
39.3518524169922,39.873893737793004,45.0,0
39.380786895752,39.8036956787109,45.0,0
39.380786895752,39.8323822021484,45.0,0
39.380786895752,39.8610610961914,45.0,0
39.409721374511705,39.790718078613295,45.0,0
39.409721374511705,39.819252014160206,45.0,0
39.4386558532715,39.7487564086914,45.0,0
39.409721374511705,39.8761749267578,45.0,0
39.4675903320313,39.7066497802734,45.0,0
39.4675903320313,39.734893798828104,45.0,0
39.525463104248,39.565055847168004,45.0,0
39.5543975830078,39.4939727783203,45.0,0
39.5543975830078,39.5217704772949,45.0,0
39.5833320617676,39.4505386352539,45.0,0
39.5833320617676,39.478187561035206,45.0,0
39.612266540527294,39.406806945800795,45.0,0
39.641204833984396,39.3352661132813,45.0,0
39.3518524169922,40.352943420410206,45.0,0
39.670139312744105,39.2924194335938,45.0,0
39.6990737915039,39.2205963134766,45.0,0
39.6990737915039,39.247653961181605,45.0,0
39.6990737915039,39.274711608886705,45.0,0
39.7569427490234,39.1037139892578,45.0,0
39.7569427490234,39.13047409057621,45.0,0
39.7569427490234,39.1572380065918,45.0,0
39.7858772277832,39.0849723815918,45.0,0
39.8148155212402,39.012542724609396,45.0,0
39.8148155212402,39.0390129089355,45.0,0
39.84375,38.96644973754879,45.0,0
39.84375,38.992767333984396,45.0,0
39.8726844787598,38.9200592041016,45.0,0
39.8726844787598,38.946231842041,45.0,0
39.901618957519496,38.873374938964794,45.0,0
39.901618957519496,38.8993988037109,45.0,0
39.9305534362793,38.8263931274414,45.0,0
39.9305534362793,38.8522720336914,45.0,0
39.9305534362793,38.878147125244105,45.0,0
39.95949172973629,38.804985046386705,45.0,0
39.95949172973629,38.8307113647461,45.0,0
39.9884262084961,38.7574119567871,45.0,0
39.9884262084961,38.7829933166504,45.0,0
40.017360687255895,38.709541320800795,45.0,0
40.017360687255895,38.734977722168004,45.0,0
40.017360687255895,38.7604103088379,45.0,0
40.017360687255895,38.7858428955078,45.0,0
40.017360687255895,38.811279296875,45.0,0
40.046295166015604,38.7376861572266,45.0,0
40.0752296447754,38.6639404296875,45.0,0
40.0752296447754,38.689079284668004,45.0,0
40.0752296447754,38.7142181396484,45.0,0
40.0752296447754,38.739353179931605,45.0,0
40.104164123535206,38.6654624938965,45.0,0
40.104164123535206,38.6904525756836,45.0,0
40.1331024169922,38.616401672363295,45.0,0
40.1331024169922,38.641242980956996,45.0,0
40.1331024169922,38.666088104248,45.0,0
40.1331024169922,38.6909332275391,45.0,0
40.162036895752,38.6167449951172,45.0,0
40.162036895752,38.6414375305176,45.0,0
40.190971374511705,38.5671043395996,45.0,0
40.190971374511705,38.5916519165039,45.0,0
40.190971374511705,38.6161994934082,45.0,0
40.2199058532715,38.541717529296896,45.0,0
40.2199058532715,38.5661163330078,45.0,0
40.2488403320313,38.491485595703104,45.0,0
40.2488403320313,38.515739440918004,45.0,0
40.277778625488295,38.440948486328104,45.0,0
40.277778625488295,38.4650535583496,45.0,0
40.277778625488295,38.4891586303711,45.0,0
40.306713104248,38.4142303466797,45.0,0
40.3356475830078,38.3391571044922,45.0,0
40.3356475830078,38.362968444824205,45.0,0
40.3356475830078,38.3867797851563,45.0,0
40.3356475830078,38.410587310791,45.0,0
40.3645820617676,38.335365295410206,45.0,0
40.393516540527294,38.2599983215332,45.0,0
40.393516540527294,38.2835121154785,45.0,0
40.422454833984396,38.2079849243164,45.0,0
40.422454833984396,38.2313461303711,45.0,0
40.422454833984396,38.2547149658203,45.0,0
40.451389312744105,38.179050445556605,45.0,0
40.451389312744105,38.2022705078125,45.0,0
40.451389312744105,38.2254867553711,45.0,0
40.4803237915039,38.1496734619141,45.0,0
40.4803237915039,38.1727447509766,45.0,0
40.4803237915039,38.1958160400391,45.0,0
40.4803237915039,38.2188873291016,45.0,0
40.50925827026371,38.1429290771484,45.0,0
40.50925827026371,38.1658515930176,45.0,0
40.50925827026371,38.188774108886705,45.0,0
40.5381927490234,38.1126670837402,45.0,0
40.5381927490234,38.135440826416,45.0,0
40.5381927490234,38.1582183837891,45.0,0
40.5671272277832,38.081962585449205,45.0,0
40.5671272277832,38.1045913696289,45.0,0
40.5671272277832,38.1272201538086,45.0,0
40.5671272277832,38.149845123291,45.0,0
40.5960655212402,38.073432922363295,45.0,0
40.5960655212402,38.095909118652294,45.0,0
40.5960655212402,38.1183929443359,45.0,0
40.5960655212402,38.140869140625,45.0,0
40.5960655212402,38.16334915161129,45.0,0
40.625,38.086799621581996,45.0,0
40.625,38.109130859375,45.0,0
40.625,38.131462097168004,45.0,0
40.6539344787598,38.0547637939453,45.0,0
40.6539344787598,38.0769500732422,45.0,0
40.6539344787598,38.0991363525391,45.0,0
40.682868957519496,38.022289276123,45.0,0
40.682868957519496,38.0443267822266,45.0,0
40.7118034362793,37.9673309326172,45.0,0
40.7118034362793,37.989219665527294,45.0,0
40.7118034362793,38.0111083984375,45.0,0
40.74074172973629,37.9339599609375,45.0,0
40.74074172973629,37.955696105956996,45.0,0
40.74074172973629,37.9774398803711,45.0,0
40.7696762084961,37.9001502990723,45.0,0
40.7696762084961,37.921745300293004,45.0,0
40.7696762084961,37.9433364868164,45.0,0
40.7696762084961,37.9649314880371,45.0,0
40.798610687255895,37.8874969482422,45.0,0
40.827545166015604,37.809909820556605,45.0,0
40.827545166015604,37.8312110900879,45.0,0
40.827545166015604,37.852508544921896,45.0,0
40.827545166015604,37.873805999755895,45.0,0
40.827545166015604,37.895103454589794,45.0,0
40.8564796447754,37.817375183105504,45.0,0
40.8564796447754,37.8385238647461,45.0,0
40.8564796447754,37.859676361084,45.0,0
40.8564796447754,37.8808250427246,45.0,0
40.885414123535206,37.802947998046896,45.0,0
40.885414123535206,37.823947906494105,45.0,0
40.885414123535206,37.84495162963871,45.0,0
40.885414123535206,37.8659515380859,45.0,0
40.9143524169922,37.787914276123,45.0,0
40.9143524169922,37.808769226074205,45.0,0
40.9143524169922,37.8296241760254,45.0,0
40.943286895752,37.7514495849609,45.0,0
40.943286895752,37.7721557617188,45.0,0
40.943286895752,37.79286575317379,45.0,0
40.943286895752,37.813571929931605,45.0,0
40.972221374511705,37.73524856567379,45.0,0
40.972221374511705,37.7558097839355,45.0,0
41.0011558532715,37.677337646484396,45.0,0
41.0011558532715,37.6977500915527,45.0,0
41.0011558532715,37.7181625366211,45.0,0
41.0300903320313,37.63954544067379,45.0,0
41.0300903320313,37.65980911254879,45.0,0
41.0300903320313,37.68007278442379,45.0,0
41.0300903320313,37.7003402709961,45.0,0
41.059028625488295,37.6215591430664,45.0,0
41.059028625488295,37.6416778564453,45.0,0
41.059028625488295,37.661792755127,45.0,0
41.087963104248,37.582878112793004,45.0,0
41.087963104248,37.6028480529785,45.0,0
41.087963104248,37.6228179931641,45.0,0
41.1168975830078,37.543754577636705,45.0,0
41.1168975830078,37.5635757446289,45.0,0
41.1168975830078,37.5833969116211,45.0,0
41.1168975830078,37.603218078613295,45.0,0
41.1168975830078,37.623039245605504,45.0,0
41.1458320617676,37.543830871581996,45.0,0
41.1458320617676,37.563507080078104,45.0,0
41.1458320617676,37.583179473877,45.0,0
41.1458320617676,37.602851867675795,45.0,0
41.1458320617676,37.622528076171896,45.0,0
41.174766540527294,37.5431709289551,45.0,0
41.174766540527294,37.5626983642578,45.0,0
41.174766540527294,37.582221984863295,45.0,0
41.174766540527294,37.6017456054688,45.0,0
41.174766540527294,37.6212730407715,45.0,0
41.174766540527294,37.640800476074205,45.0,0
41.203704833984396,37.5612831115723,45.0,0
41.203704833984396,37.580657958984396,45.0,0
41.203704833984396,37.6000366210938,45.0,0
41.203704833984396,37.619415283203104,45.0,0
41.203704833984396,37.6387939453125,45.0,0
41.232639312744105,37.5591430664063,45.0,0
41.232639312744105,37.5783729553223,45.0,0
41.232639312744105,37.597602844238295,45.0,0
41.232639312744105,37.6168327331543,45.0,0
41.232639312744105,37.6360664367676,45.0,0
41.2615737915039,37.556266784668004,45.0,0
41.2615737915039,37.575347900390604,45.0,0
41.2615737915039,37.594429016113295,45.0,0
41.2615737915039,37.6135139465332,45.0,0
41.29050827026371,37.5335693359375,45.0,0
41.29050827026371,37.5525016784668,45.0,0
41.29050827026371,37.571437835693395,45.0,0
41.29050827026371,37.590370178222706,45.0,0
41.3194427490234,37.5102767944336,45.0,0
41.3194427490234,37.5290641784668,45.0,0
41.3194427490234,37.5478515625,45.0,0
41.3483772277832,37.4676094055176,45.0,0
41.3483772277832,37.4862518310547,45.0,0
41.3483772277832,37.504890441894496,45.0,0
41.3773155212402,37.4244842529297,45.0,0
41.3773155212402,37.4429779052734,45.0,0
41.3773155212402,37.4614677429199,45.0,0
41.3773155212402,37.47996139526371,45.0,0
41.40625,37.399421691894496,45.0,0
41.40625,37.4177665710449,45.0,0
41.40625,37.4361114501953,45.0,0
41.40625,37.4544563293457,45.0,0
41.40625,37.4728012084961,45.0,0
41.4351844787598,37.3921127319336,45.0,0
41.4351844787598,37.410308837890604,45.0,0
41.4351844787598,37.428504943847706,45.0,0
41.464118957519496,37.34767532348629,45.0,0
41.464118957519496,37.36572265625,45.0,0
41.464118957519496,37.3837738037109,45.0,0
41.464118957519496,37.4018211364746,45.0,0
41.4930534362793,37.320838928222706,45.0,0
41.4930534362793,37.3387413024902,45.0,0
41.464118957519496,37.4556732177734,45.0,0
41.4930534362793,37.3746910095215,45.0,0
41.4930534362793,37.3925933837891,45.0,0
41.4930534362793,37.410491943359396,45.0,0
41.4930534362793,37.428394317627,45.0,0
41.4930534362793,37.446296691894496,45.0,0
41.52199172973629,37.3651542663574,45.0,0
41.52199172973629,37.382907867431605,45.0,0
41.52199172973629,37.400661468505895,45.0,0
41.52199172973629,37.4184150695801,45.0,0
41.52199172973629,37.436164855956996,45.0,0
41.52199172973629,37.4539184570313,45.0,0
41.5509262084961,37.3726463317871,45.0,0
41.5509262084961,37.390251159668004,45.0,0
41.5509262084961,37.40785598754879,45.0,0
41.5509262084961,37.4254608154297,45.0,0
41.5509262084961,37.4430656433105,45.0,0
41.5509262084961,37.46067428588871,45.0,0
41.579860687255895,37.3792495727539,45.0,0
41.579860687255895,37.3967056274414,45.0,0
41.579860687255895,37.41416549682621,45.0,0
41.579860687255895,37.4316253662109,45.0,0
41.608795166015604,37.3500518798828,45.0,0
41.608795166015604,37.367362976074205,45.0,0
