PV dadobruto dadofapk Escrita ModoOperacao ValorDesejado CicloInicio CicloFim
39713 39565 39565 65000 1 65000 5563033221709 5563033311389
39705 39675 39675 65000 1 65000 5563533220069 5563533305189
39696 39623 39623 65000 1 65000 5564033221469 5564033305069
39688 39622 39622 65000 1 65000 5564533218309 5564533304949
39681 39705 39705 65000 1 65000 5565033210589 5565033288109
39673 39567 39567 65000 1 65000 5565533208949 5565533289509
39665 39490 39490 65000 1 65000 5566033216429 5566033296989
39658 39845 39845 65000 1 65000 5566533228469 5566533336389
39652 39576 39576 65000 1 65000 5567033234429 5567033334749
39646 39599 39599 65000 1 65000 5567533223669 5567533310309
39640 39713 39713 65000 1 65000 5568033275229 5568033399869
39635 39670 39670 65000 1 65000 5568533223429 5568533313109
39631 39631 39631 65000 1 65000 5569033223309 5569033309949
39628 39557 39557 65000 1 65000 5569533220149 5569533305269
39625 39493 39493 65000 1 65000 5570033218509 5570033303629
39624 39599 39599 65000 1 65000 5570533219909 5570533306549
39623 39550 39550 65000 1 65000 5571033219789 5571033304909
39622 39420 39420 65000 1 65000 5571533219669 5571533306309
39621 39595 39595 65000 1 65000 5572033219549 5572033304669
39620 39538 39538 65000 1 65000 5572533217909 5572533304549
39619 39654 39654 65000 1 65000 5573033217789 5573033302909
39617 39595 39595 65000 1 65000 5573533219189 5573533305829
39615 39470 39470 65000 1 65000 5574033222109 5574033308749
39612 39606 39606 65000 1 65000 5574533218949 5574533307109
39609 39612 39612 65000 1 65000 5575033218829 5575033305469
39605 39553 39553 65000 1 65000 5575533218709 5575533305349
39602 39646 39646 65000 1 65000 5576033220109 5576033305229
39598 39646 39646 65000 1 65000 5576533223029 5576533314229
39594 39590 39590 65000 1 65000 5577033221389 5577033309549
39590 39599 39599 65000 1 65000 5577533221269 5577533306389
39587 39610 39610 65000 1 65000 5578033219629 5578033306269
39584 39559 39559 65000 1 65000 5578533219509 5578533303109
39582 39562 39562 65000 1 65000 5579033220909 5579033307549
39580 39427 39427 65000 1 65000 5579533222309 5579533310469
39579 39539 39539 65000 1 65000 5580033217629 5580033301229
39578 39476 39476 65000 1 65000 5580533219029 5580533304149
39577 39498 39498 65000 1 65000 5581033223469 5581033311629
39576 39430 39430 65000 1 65000 5581533218789 5581533305429
39575 39183 39183 65000 1 65000 5582033221709 5582033305309
39574 39404 39404 65000 1 65000 5582533220069 5582533308229
39571 39481 39481 65000 1 65000 5583033216909 5583033305069
39568 39379 39379 65000 1 65000 5583533218309 5583533303429
39563 39398 39398 65000 1 65000 5584033221229 5584033307869
39556 39395 39395 65000 1 65000 5584533218069 5584533304709
39548 39278 39278 65000 1 65000 5585033214909 5585033300029
39539 39357 39357 65000 1 65000 5585533214789 5585533302949
39528 39427 39427 65000 1 65000 5586033220749 5586033308909
39516 39397 39397 65000 1 65000 5586533223669 5586533310309
39503 39322 39322 65000 1 65000 5587033217469 5587033304109
39490 39478 39478 65000 1 65000 5587533217349 5587533303989
39476 39361 39361 65000 1 65000 5588033218749 5588033305389
39462 39366 39366 65000 1 65000 5588533218629 5588533306789
39448 39426 39426 65000 1 65000 5589033218509 5589033305149
39434 39383 39383 65000 1 65000 5589533222949 5589533312629
39422 39433 39433 65000 1 65000 5590033221309 5590033309469
39410 39343 39343 65000 1 65000 5590533219669 5590533306309
39400 39451 39451 65000 1 65000 5591033216509 5591033301629
39391 39361 39361 65000 1 65000 5591533220949 5591533307589
39384 39395 39395 65000 1 65000 5592033217789 5592033302909
39378 39517 39517 65000 1 65000 5592533217669 5592533305829
39374 39313 39313 65000 1 65000 5593033216029 5593033305709
39371 39283 39283 65000 1 65000 5593533217429 5593533304069
39369 39321 39321 65000 1 65000 5594033220349 5594033303949
39369 39536 39536 65000 1 65000 5594533226309 5594533322069
39369 39394 39394 65000 1 65000 5595033253549 5595033372109
39370 39362 39362 65000 1 65000 5595533218469 5595533305109
39372 39357 39357 65000 1 65000 5596033221389 5596033308029
39374 39361 39361 65000 1 65000 5596533221269 5596533306389
39376 39326 39326 65000 1 65000 5597033224189 5597033312349
39379 39294 39294 65000 1 65000 5597533217989 5597533303109
39381 39316 39316 65000 1 65000 5598033216349 5598033302989
39383 39360 39360 65000 1 65000 5598533217749 5598533304389
39385 39311 39311 65000 1 65000 5599033222189 5599033310349
39386 39386 39386 65000 1 65000 5599533217509 5599533305669
39386 39394 39394 65000 1 65000 5600033205229 5600033284269
39386 39432 39432 65000 1 65000 5600533215749 5600533297829
39385 39387 39387 65000 1 65000 5601033203469 5601033279469
39383 39307 39307 65000 1 65000 5601533220069 5601533309749
39381 39377 39377 65000 1 65000 5602033218429 5602033297469
39379 39207 39207 65000 1 65000 5602533218309 5602533303429
39376 39336 39336 65000 1 65000 5603033204509 5603033285069
39374 39406 39406 65000 1 65000 5603533218069 5603533306229
39371 39284 39284 65000 1 65000 5604033219469 5604033307629
39368 39295 39295 65000 1 65000 5604533213269 5604533296869
39365 39214 39214 65000 1 65000 5605033208589 5605033281549
39362 39308 39308 65000 1 65000 5605533214549 5605533295109
39358 39423 39423 65000 1 65000 5606033208349 5606033284349
39355 39359 39359 65000 1 65000 5606533220389 5606533307029
39351 39431 39431 65000 1 65000 5607033223309 5607033306909
39347 39350 39350 65000 1 65000 5607533215589 5607533303749
39344 39232 39232 65000 1 65000 5608033218509 5608033308189
39340 39358 39358 65000 1 65000 5608533216869 5608533305029
39337 39263 39263 65000 1 65000 5609033218269 5609033304909
39335 39372 39372 65000 1 65000 5609533221189 5609533304789
39333 39473 39473 65000 1 65000 5610033218029 5610033303149
39331 39232 39232 65000 1 65000 5610533216389 5610533301509
39330 39201 39201 65000 1 65000 5611033214749 5611033301389
39329 39163 39163 65000 1 65000 5611533220709 5611533307349
39328 39316 39316 65000 1 65000 5612033216029 5612033301149
39328 39207 39207 65000 1 65000 5612533215909 5612533304069
39327 39371 39371 65000 1 65000 5613033217309 5613033302429
39326 39338 39338 65000 1 65000 5613533214149 5613533302309
39324 39152 39152 65000 1 65000 5614033217069 5614033303709
39322 39261 39261 65000 1 65000 5614533218469 5614533306629
39320 39235 39235 65000 1 65000 5615033215309 5615033300429
39317 39129 39129 65000 1 65000 5615533216709 5615533301829
39313 39143 39143 65000 1 65000 5616033215069 5616033300189
39310 39139 39139 65000 1 65000 5616533214949 5616533303109
39305 39179 39179 65000 1 65000 5617033214829 5617033296909
39299 39163 39163 65000 1 65000 5617533216229 5617533302869
39293 39224 39224 65000 1 65000 5618033214589 5618033302749
39286 39110 39110 65000 1 65000 5618533219029 5618533308709
39278 39214 39214 65000 1 65000 5619033215869 5619033302509
39269 39322 39322 65000 1 65000 5619533217269 5619533305429
39260 39274 39274 65000 1 65000 5620033214109 5620033299229
39251 39357 39357 65000 1 65000 5620533217029 5620533303669
39242 39187 39187 65000 1 65000 5621033213869 5621033300509
39233 39336 39336 65000 1 65000 5621533218309 5621533306469
39226 39243 39243 65000 1 65000 5622033212109 5622033297229
39219 39187 39187 65000 1 65000 5622533215029 5622533301669
39214 39313 39313 65000 1 65000 5623033211869 5623033300029
39210 39158 39158 65000 1 65000 5623533214789 5623533301429
39208 39164 39164 65000 1 65000 5624033222269 5624033307389
39207 39164 39164 65000 1 65000 5624533214549 5624533298149
39207 39191 39191 65000 1 65000 5625033202269 5625033278269
39208 39153 39153 65000 1 65000 5625533203669 5625533282709
39209 39238 39238 65000 1 65000 5626033200509 5626033278029
39211 39276 39276 65000 1 65000 5626533215589 5626533302229
39213 39261 39261 65000 1 65000 5627033206349 5627033283869
39215 39289 39289 65000 1 65000 5627533207749 5627533285269
39217 39195 39195 65000 1 65000 5628033203069 5628033283629
39219 39189 39189 65000 1 65000 5628533213589 5628533298709
39221 39072 39072 65000 1 65000 5629033236269 5629033347229
39223 39343 39343 65000 1 65000 5629533216389 5629533304549
39224 39281 39281 65000 1 65000 5630033214749 5630033299869
39226 39209 39209 65000 1 65000 5630533214629 5630533301269
39227 39276 39276 65000 1 65000 5631033212989 5631033298109
39228 39173 39173 65000 1 65000 5631533215909 5631533301029
39228 39206 39206 65000 1 65000 5632033214269 5632033297869
39229 39125 39125 65000 1 65000 5632533214149 5632533300789
39230 39166 39166 65000 1 65000 5633033212509 5633033297629
39230 39281 39281 65000 1 65000 5633533213909 5633533299029
39230 39115 39115 65000 1 65000 5634033216829 5634033301949
39229 39231 39231 65000 1 65000 5634533216709 5634533304869
39229 39060 39060 65000 1 65000 5635033215069 5635033298669
39227 39230 39230 65000 1 65000 5635533214949 5635533303109
39226 39132 39132 65000 1 65000 5636033213309 5636033299949
39224 39322 39322 65000 1 65000 5636533217749 5636533304389
39221 39309 39309 65000 1 65000 5637033213069 5637033298189
39218 39199 39199 65000 1 65000 5637533214469 5637533302629
39215 39127 39127 65000 1 65000 5638033212829 5638033299469
39212 39165 39165 65000 1 65000 5638533217269 5638533303909
39209 39024 39024 65000 1 65000 5639033215629 5639033303789
39206 39083 39083 65000 1 65000 5639533213989 5639533300629
39204 38961 38961 65000 1 65000 5640033212349 5640033297469
39201 38961 38961 65000 1 65000 5640533212229 5640533297349
39197 39017 39017 65000 1 65000 5641033213629 5641033300269
39193 39183 39183 65000 1 65000 5641533246949 5641533379189
39188 39107 39107 65000 1 65000 5642033214909 5642033298509
39182 39157 39157 65000 1 65000 5642533213269 5642533301429
39175 39146 39146 65000 1 65000 5643033217709 5643033304349
39167 39013 39013 65000 1 65000 5643533217589 5643533304229
39159 39138 39138 65000 1 65000 5644033215949 5644033301069
39151 39166 39166 65000 1 65000 5644533214309 5644533302469
39142 39209 39209 65000 1 65000 5645033212669 5645033297789
39134 39220 39220 65000 1 65000 5645533214069 5645533302229
39126 39155 39155 65000 1 65000 5646033210909 5646033296029
39119 39117 39117 65000 1 65000 5646533215349 5646533300469
39114 39237 39237 65000 1 65000 5647033212189 5647033295789
39109 39144 39144 65000 1 65000 5647533213589 5647533300229
39106 39103 39103 65000 1 65000 5648033210429 5648033295549
39105 39225 39225 65000 1 65000 5648533216389 5648533303029
39104 39493 39493 65000 1 65000 5649033211709 5649033296829
39106 39021 39093 65000 1 65000 5649533213109 5649533301269
39108 39310 39310 65000 1 65000 5650033211469 5650033296589
39113 39225 39225 65000 1 65000 5650533211349 5650533299509
39118 39288 39288 65000 1 65000 5651033211229 5651033296349
39126 39100 39100 65000 1 65000 5651533214149 5651533302309
39134 39077 39077 65000 1 65000 5652033210989 5652033297629
39143 39157 39157 65000 1 65000 5652533215429 5652533305109
39153 39121 39121 65000 1 65000 5653033215309 5653033300429
39162 39190 39190 65000 1 65000 5653533210629 5653533300309
39171 39104 39104 65000 1 65000 5654033216589 5654033301709
39180 39157 39157 65000 1 65000 5654533213429 5654533301589
39187 39144 39144 65000 1 65000 5655033213309 5655033298429
39193 39045 39045 65000 1 65000 5655533210149 5655533296789
39198 39075 39075 65000 1 65000 5656033214589 5656033298189
39201 39140 39140 65000 1 65000 5656533214469 5656533301109
39202 39071 39071 65000 1 65000 5657033215869 5657033299469
39202 39208 39208 65000 1 65000 5657533212709 5657533297829
39200 39047 39047 65000 1 65000 5658033214109 5658033297709
39196 39079 39079 65000 1 65000 5658533215509 5658533302149
39191 39125 39125 65000 1 65000 5659033212349 5659033294429
39185 39018 39018 65000 1 65000 5659533212229 5659533300389
39178 39042 39042 65000 1 65000 5660033212109 5660033301789
39170 39105 39105 65000 1 65000 5660533211989 5660533300149
39162 39069 39069 65000 1 65000 5661033214909 5661033300029
39153 39232 39232 65000 1 65000 5661533213269 5661533298389
39144 39207 39207 65000 1 65000 5662033214669 5662033302829
39134 38998 38998 65000 1 65000 5662533213029 5662533301189
39126 39023 39023 65000 1 65000 5663033215949 5663033304109
39118 39143 39143 65000 1 65000 5663533212789 5663533299429
39110 39075 39075 65000 1 65000 5664033214189 5664033302349
39104 39135 39135 65000 1 65000 5664533209509 5664533296149
39098 39148 39148 65000 1 65000 5665033203309 5665033283869
39094 39161 39161 57379 0 39800 5665533212309 5665533297429
39090 39020 39020 57328 0 39800 5666033209149 5666033289709
39088 39058 39058 57299 0 39800 5666533215109 5666533301749
39086 39066 39066 57261 0 39800 5667033214989 5667033301629
39085 39071 39071 57232 0 39800 5667533213349 5667533298469
39085 39025 39025 57210 0 39800 5668033214749 5668033298349
39086 39183 39183 57195 0 39800 5668533213109 5668533298229
39086 39013 39013 57162 0 39800 5669033214509 5669033301149
39087 39068 39068 57141 0 39800 5669533211349 5669533297989
39088 39068 39068 57117 0 39800 5670033209709 5670033293309
39089 39118 39118 57092 0 39800 5670533214149 5670533299269
39090 39030 39030 57066 0 39800 5671033212509 5671033297629
39091 39061 39061 57039 0 39800 5671533213909 5671533299029
39091 38994 38994 57000 0 39800 5672033213789 5672033298909
39091 39002 39002 56963 0 39800 5672533212149 5672533298789
39090 39018 39018 56916 0 39800 5673033213549 5673033298669
39089 39062 39062 56872 0 39800 5673533211909 5673533298549
39088 39080 39080 56830 0 39800 5674033213309 5674033298429
39086 39097 39097 56777 0 39800 5674533211669 5674533298309
39083 39011 39011 56714 0 39800 5675033213069 5675033298189
39080 39073 39073 56656 0 39800 5675533212949 5675533298069
39077 38944 38944 56600 0 39800 5676033209789 5676033294909
39074 39119 39119 56546 0 39800 5676533215749 5676533303909
39070 38968 38968 56479 0 39800 5677033211069 5677033296189
39066 39260 39260 56416 0 39800 5677533212469 5677533297589
39063 39140 39140 56367 0 39800 5678033213869 5678033298989
39060 39036 39036 56315 0 39800 5678533210709 5678533295829
39057 39189 39189 56263 0 39800 5679033209069 5679033294189
39054 39150 39150 56209 0 39800 5679533210469 5679533297109
39053 39027 39027 56181 0 39800 5680033210349 5680033295469
39053 39029 39029 56159 0 39800 5680533210229 5680533295349
39053 39087 39087 56130 0 39800 5681033213149 5681033298269
39054 39009 39009 56111 0 39800 5681533216069 5681533304229
39056 39079 39079 56100 0 39800 5682033208349 5682033293469
39059 39070 39070 56097 0 39800 5682533211269 5682533296389
39062 39037 39037 56088 0 39800 5683033211149 5683033294749
39065 39168 39168 56075 0 39800 5683533211029 5683533297669
39068 39115 39115 56062 0 39800 5684033213949 5684033299069
39071 39156 39156 56047 0 39800 5684533210789 5684533297429
39074 39103 39103 56033 0 39800 5685033209149 5685033291229
39076 39102 39102 56005 0 39800 5685533210549 5685533298709
39079 39146 39146 55994 0 39800 5686033211949 5686033297069
39082 39190 39190 55981 0 39800 5686533208789 5686533293909
39084 39141 39141 55955 0 39800 5687033211709 5687033296829
39087 39160 39160 55944 0 39800 5687533208549 5687533296709
39090 39106 39106 55932 0 39800 5688033208429 5688033293549
39093 39136 39136 55919 0 39800 5688533209829 5688533296469
39097 39200 39200 55918 0 39800 5689033212749 5689033299389
39100 39182 39182 55901 0 39800 5689533211109 5689533296229
39104 39100 39100 55899 0 39800 5690033210989 5690033297629
39108 39151 39151 55895 0 39800 5690533213909 5690533299029
39112 39163 39163 55889 0 39800 5691033210749 5691033295869
39116 39035 39035 55883 0 39800 5691533212149 5691533298789
39120 39108 39108 55877 0 39800 5692033212029 5692033298669
39125 39095 39095 55884 0 39800 5692533210389 5692533297029
39128 38999 38999 55862 0 39800 5693033213309 5693033296909
39132 39182 39182 55858 0 39800 5693533211669 5693533298309
39135 39123 39123 55840 0 39800 5694033208509 5694033292109
39137 39163 39163 55813 0 39800 5694533212949 5694533298069
39138 39190 39190 55777 0 39800 5695033211309 5695033296429
39139 39226 39226 55747 0 39800 5695533214229 5695533299349
39139 39307 39307 55707 0 39800 5696033212589 5696033297709
39138 39247 39247 55658 0 39800 5696533209429 5696533297589
39138 39135 39135 55628 0 39800 5697033207789 5697033291389
39138 39150 39150 55598 0 39800 5697533210709 5697533295829
39139 39330 39330 55580 0 39800 5698033210589 5698033297229
39140 39339 39339 55558 0 39800 5698533210469 5698533295589
39141 39104 39104 55536 0 39800 5699033211869 5699033296989
39144 39332 39332 55538 0 39800 5699533208709 5699533296869
39147 39083 39083 55533 0 39800 5700033208589 5700033292189
39152 39251 39251 55551 0 39800 5700533209989 5700533295109
39157 39068 39068 55561 0 39800 5701033214429 5701033299549
39162 39002 39002 55567 0 39800 5701533211269 5701533296389
39168 39236 39236 55584 0 39800 5702033212669 5702033297789
39174 39168 39168 55597 0 39800 5702533211029 5702533297669
39180 39189 39189 55608 0 39800 5703033207869 5703033291469
39185 39189 39189 55606 0 39800 5703533210789 5703533295909
39189 40096 39589 55594 0 39800 5704033210669 5704033295789
39193 39164 39164 55586 0 39800 5704533212069 5704533295669
39196 39214 39214 55568 0 39800 5705033213469 5705033298589
39199 39215 39215 55555 0 39800 5705533207269 5705533293909
39202 39268 39268 55544 0 39800 5706033207149 5706033290749
39204 39212 39212 55521 0 39800 5706533210069 5706533295189
39207 39189 39189 55515 0 39800 5707033212989 5707033296589
39210 39293 39293 55508 0 39800 5707533209829 5707533294949
39212 39176 39176 55487 0 39800 5708033211229 5708033296349
39215 39268 39268 55482 0 39800 5708533208069 5708533293189
39218 39259 39259 55476 0 39800 5709033206429 5709033290029
39220 39158 39158 55456 0 39800 5709533209349 5709533294469
39223 39248 39248 55452 0 39800 5710033209229 5710033295869
39225 39380 39380 55433 0 39800 5710533210629 5710533295749
39227 39292 39292 55417 0 39800 5711033210509 5711033297149
39229 39159 39159 55402 0 39800 5711533211909 5711533298549
39231 39336 39336 55387 0 39800 5712033208749 5712033290829
39234 39152 39152 55386 0 39800 5712533211669 5712533298309
39236 39292 39292 55369 0 39800 5713033211549 5713033298189
39238 39240 39240 55353 0 39800 5713533212949 5713533298069
39240 39218 39218 55339 0 39800 5714033211309 5714033296429
39242 39084 39084 55325 0 39800 5714533208149 5714533296309
39244 39478 39478 55312 0 39800 5715033204989 5715033288589
39246 39161 39161 55298 0 39800 5715533207909 5715533296069
39247 39211 39211 55272 0 39800 5716033207789 5716033292909
39248 39160 39160 55250 0 39800 5716533209189 5716533292789
39249 39298 39298 55229 0 39800 5717033207549 5717033292669
39249 39173 39173 55196 0 39800 5717533207429 5717533295589
39249 39248 39248 55166 0 39800 5718033208829 5718033296989
39249 39205 39205 55139 0 39800 5718533208709 5718533295349
39248 39116 39116 55099 0 39800 5719033208589 5719033293709
39247 39521 39516 55063 0 39800 5719533206949 5719533292069
39246 39037 39037 55029 0 39800 5720033212909 5720033298029
39244 39267 39267 54983 0 39800 5720533206709 5720533291829
39242 39018 39018 54940 0 39800 5721033206589 5721033293229
39240 39424 39418 54899 0 39800 5721533209509 5721533293109
39238 39219 39219 54859 0 39800 5722033207869 5722033294509
39236 39308 39308 54820 0 39800 5722533207749 5722533292869
39234 39590 39590 54780 0 39800 5723033209149 5723033294269
39232 39397 39397 54741 0 39800 5723533205989 5723533291109
39230 39075 39075 54701 0 39800 5724033205869 5724033292509
39230 39142 39142 54687 0 39800 5724533207269 5724533293909
39230 39084 39084 54667 0 39800 5725033207149 5725033292269
39232 39021 39021 54669 0 39800 5725533208549 5725533295189
39233 39409 39409 54651 0 39800 5726033209949 5726033295069
39235 39327 39327 54644 0 39800 5726533206789 5726533293429
39237 39326 39326 54634 0 39800 5727033202109 5727033288749
39239 39238 39238 54622 0 39800 5727533206549 5727533293189
39241 39223 39223 54610 0 39800 5728033203389 5728033286989
39242 39225 39225 54584 0 39800 5728533207829 5728533292949
39244 39344 39344 54574 0 39800 5729033212269 5729033297389
39246 39468 39468 54563 0 39800 5729533209109 5729533295749
39247 39408 39408 54538 0 39800 5730033207469 5730033292589
39249 39412 39412 54528 0 39800 5730533210389 5730533297029
39251 39376 39376 54517 0 39800 5731033207229 5731033290829
39254 39317 39317 54518 0 39800 5731533208629 5731533293749
39258 39145 39145 54528 0 39800 5732033206989 5732033293629
39262 39244 39244 54533 0 39800 5732533209909 5732533295029
39268 39208 39208 54562 0 39800 5733033205229 5733033291869
39273 39456 39456 54570 0 39800 5733533206629 5733533290229
39279 39356 39356 54591 0 39800 5734033209549 5734033294669
39285 39338 39338 54609 0 39800 5734533207909 5734533294549
39291 39327 39327 54625 0 39800 5735033207789 5735033292909
39296 39509 39509 54628 0 39800 5735533204629 5735533291269
39302 39355 39355 54646 0 39800 5736033204509 5736033291149
39307 39488 39488 54651 0 39800 5736533205909 5736533292549
39312 39463 39463 54657 0 39800 5737033202749 5737033289389
39317 39348 39348 54665 0 39800 5737533207189 5737533293829
39323 39397 39397 54687 0 39800 5738033208589 5738033293709
39329 39440 39440 54706 0 39800 5738533206949 5738533293589
39335 39409 39409 54724 0 39800 5739033203789 5739033291949
39341 39282 39282 54741 0 39800 5739533206709 5739533293349
39347 39240 39240 54759 0 39800 5740033205069 5740033290189
39354 39509 39509 54789 0 39800 5740533206469 5740533291589
39360 39218 39218 54804 0 39800 5741033209389 5741033294509
39366 39362 39362 54820 0 39800 5741533209269 5741533295909
39371 39578 39578 54825 0 39800 5742033204589 5742033292749
39376 39677 39677 54833 0 39800 5742533204469 5742533291109
39380 39178 39277 54831 0 39800 5743033207389 5743033294029
39384 39369 39369 54832 0 39800 5743533207269 5743533293909
39387 39260 39260 54824 0 39800 5744033207149 5744033292269
39390 39249 39249 54819 0 39800 5744533205509 5744533292149
39393 39338 39338 54817 0 39800 5745033203869 5745033288989
39395 39472 39472 54804 0 39800 5745533203749 5745533288869
39397 39349 39349 54794 0 39800 5746033208189 5746033293309
39398 39420 39420 54773 0 39800 5746533203509 5746533288629
39398 39299 39299 54744 0 39800 5747033206429 5747033291549
39398 39558 39558 54719 0 39800 5747533206309 5747533291429
39397 39119 39158 54685 0 39800 5748033204669 5748033289789
39395 39147 39147 54642 0 39800 5748533209109 5748533295749
39394 39229 39229 54618 0 39800 5749033202909 5749033288029
39391 39350 39350 54567 0 39800 5749533205829 5749533290949
39388 39447 39447 54523 0 39800 5750033207229 5750033292349
39384 39261 39261 54468 0 39800 5750533208629 5750533295269
39379 39186 39186 54405 0 39800 5751033205469 5751033292109
39374 39345 39345 54348 0 39800 5751533203829 5751533287429
39368 39304 39304 54280 0 39800 5752033205229 5752033290349
39362 39549 39549 54217 0 39800 5752533206629 5752533291749
39355 39397 39397 54143 0 39800 5753033204989 5753033290109
39349 39362 39362 54085 0 39800 5753533204869 5753533291509
39343 39163 39163 54027 0 39800 5754033204749 5754033289869
39337 39530 39530 53967 0 39800 5754533204629 5754533291269
39333 39341 39341 53933 0 39800 5755033204509 5755033292669
39329 39110 39110 53892 0 39800 5755533204389 5755533289509
39326 39146 39146 53861 0 39800 5756033204269 5756033290909
39324 39229 39229 53837 0 39800 5756533205669 5756533292309
39322 39482 39482 53807 0 39800 5757033205549 5757033292189
39321 39216 39216 53788 0 39800 5757533208469 5757533293589
39320 39290 39290 53763 0 39800 5758033205309 5758033288909
39319 39290 39290 53737 0 39800 5758533206709 5758533291829
39317 39238 39238 53696 0 39800 5759033209629 5759033296269
39316 39407 39407 53671 0 39800 5759533204949 5759533291589
39314 39403 39403 53631 0 39800 5760033201789 5760033286909
39313 39282 39282 53606 0 39800 5760533206229 5760533291349
39311 39276 39276 53566 0 39800 5761033203069 5761033286669
39310 39520 39520 53541 0 39800 5761533207509 5761533292629
39308 39578 39578 53501 0 39800 5762033204349 5762033289469
39308 39503 39503 53488 0 39800 5762533204229 5762533290869
39308 39457 39457 53471 0 39800 5763033202589 5763033289229
39309 39449 39449 53463 0 39800 5763533203989 5763533289109
39311 39445 39445 53464 0 39800 5764033208429 5764033292029
39315 39425 39425 53485 0 39800 5764533203749 5764533288869
39321 39293 39293 53523 0 39800 5765033202109 5765033285709
39328 39505 39505 53563 0 39800 5765533203509 5765533290149
39336 39567 39567 53607 0 39800 5766033200349 5766033286989
39345 39486 39486 53657 0 39800 5766533206309 5766533292949
39355 39364 39364 53713 0 39800 5767033206189 5767033292829
39366 39262 39262 53776 0 39800 5767533206069 5767533292709
39377 39296 39296 53833 0 39800 5768033204429 5768033289549
39388 39327 39327 53887 0 39800 5768533202789 5768533289429
39398 39338 39338 53927 0 39800 5769033204189 5769033290829
39408 39178 39178 53970 0 39800 5769533204069 5769533290709
39416 39347 39347 53989 0 39800 5770033203949 5770033289069
39422 39326 39326 53990 0 39800 5770533206869 5770533291989
39426 39281 39281 53975 0 39800 5771033205229 5771033293389
39428 39321 39321 53946 0 39800 5771533205109 5771533291749
39428 39118 39118 53904 0 39800 5772033204989 5772033293149
39426 39256 39256 53848 0 39800 5772533204869 5772533289989
39421 39265 39265 53767 0 39800 5773033203229 5773033292909
39414 39431 39431 53675 0 39800 5773533207669 5773533295829
39405 39481 39481 53572 0 39800 5774033204509 5774033291149
39395 39247 39247 53469 0 39800 5774533205909 5774533294069
39384 39472 39472 53363 0 39800 5775033202749 5775033289389
39372 39227 39227 53252 0 39800 5775533202629 5775533290789
39360 39250 39250 53148 0 39800 5776033207069 5776033292189
39349 39346 39346 53059 0 39800 5776533222149 5776533354389
39338 39595 39595 52969 0 39800 5777033206829 5777033293469
39329 39176 39195 52903 0 39800 5777533227989 5777533348069
39321 39370 39370 52843 0 39800 5778033215709 5778033314509
39314 39388 39388 52788 0 39800 5778533206469 5778533293109
39309 39510 39510 52753 0 39800 5779033226109 5779033340109
39305 44430 39910 52720 0 39800 5779533215349 5779533318709
39304 39342 39342 52718 0 39800 5780033251709 5780033388509
39304 39307 39307 52715 0 39800 5780533221189 5780533319989
39307 39292 39292 52740 0 39800 5781033205869 5781033292509
39313 39228 39228 52789 0 39800 5781533205749 5781533293909
39320 39510 39510 52835 0 39800 5782033204109 5782033295309
39328 39399 39399 52882 0 39800 5782533205509 5782533295189
39338 39234 39234 52946 0 39800 5783033203869 5783033292029
39348 39300 39300 52999 0 39800 5783533199189 5783533287349
39358 39392 39392 53048 0 39800 5784033203629 5784033291789
39368 39495 39495 53094 0 39800 5784533203509 5784533290149
39377 39282 39282 53126 0 39800 5785033201869 5785033285469
39385 39405 39405 53149 0 39800 5785533218469 5785533318789
39391 39119 39119 53151 0 39800 5786033200109 5786033288269
39396 39369 39369 53149 0 39800 5786533206069 5786533294229
39400 39395 39395 53141 0 39800 5787033201389 5787033288029
39402 39369 39369 53116 0 39800 5787533202789 5787533289429
39403 39400 39400 53087 0 39800 5788033201149 5788033289309
39402 39432 39432 53041 0 39800 5788533202549 5788533287669
39399 39174 39174 52980 0 39800 5789033205469 5789033292109
39396 39430 39430 52930 0 39800 5789533203829 5789533290469
39392 39472 39472 52873 0 39800 5790033200669 5790033282749
39387 39349 39349 52809 0 39800 5790533202069 5790533287189
39382 39387 39387 52752 0 39800 5791033200429 5791033287069
39377 39237 39237 52697 0 39800 5791533204869 5791533291509
39372 39219 39219 52643 0 39800 5792033198669 5792033282269
39367 39447 39447 52590 0 39800 5792533201589 5792533289749
39363 39334 39334 52551 0 39800 5793033198429 5793033286589
39359 39242 39242 52507 0 39800 5793533199829 5793533284949
39355 39173 39173 52463 0 39800 5794033201229 5794033289389
39351 39335 39335 52417 0 39800 5794533202629 5794533290789
39348 39400 39400 52383 0 39800 5795033199469 5795033284589
39345 39324 39324 52346 0 39800 5795533203909 5795533290549
39341 39404 39404 52295 0 39800 5796033200749 5796033287389
39338 39325 39325 52258 0 39800 5796533202149 5796533288789
39335 39260 39260 52219 0 39800 5797033202029 5797033287149
39332 39563 39563 52179 0 39800 5797533201909 5797533287029
39330 39319 39319 52151 0 39800 5798033200269 5798033286909
39328 39387 39387 52120 0 39800 5798533201669 5798533289829
39327 39428 39428 52099 0 39800 5799033204589 5799033291229
39326 39417 39417 52075 0 39800 5799533204469 5799533291109
39327 39306 39306 52074 0 39800 5800033201309 5800033284909
39328 39414 39414 52066 0 39800 5800533202709 5800533287829
39330 39433 39433 52066 0 39800 5801033225389 5801033339389
39332 39293 39293 52062 0 39800 5801533216149 5801533308869
39336 39398 39398 52081 0 39800 5802033202349 5802033288989
39340 39330 39330 52093 0 39800 5802533200709 5802533285829
39344 39576 39576 52101 0 39800 5803033199069 5803033284189
